项目,1998Q1,1998Q2,1998Q3,1998Q4,1999Q1,1999Q2,1999Q3,1999Q4,2000Q1,2000Q2,2000Q3,2000Q4,2001Q1,2001Q2,2001Q3,2001Q4,2002Q1,2002Q2,2002Q3,2002Q4,2003Q1,2003Q2,2003Q3,2003Q4,2004Q1,2004Q2,2004Q3,2004Q4,2005Q1,2005Q2,2005Q3,2005Q4,2006Q1,2006Q2,2006Q3,2006Q4,2007Q1,2007Q2,2007Q3,2007Q4,2008Q1,2008Q2,2008Q3,2008Q4,2009Q1,2009Q2,2009Q3,2009Q4,2010Q1,2010Q2,2010Q3,2010Q4,2011Q1,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4
2.2 金融账户,-54.179299999999998,-17.961099999999998,18.138929999999998,-72.879679999999993,5.6461200000000096,54.982619999999997,-60.131530000000097,-33.500009000000098,-37.622055525,12.4685477,-113.47037815474999,52.714958701503299,-47.738634848320899,81.981460641458696,-54.192690759887697,-105.01176816282999,-23.1548108579914,-165.601322477091,-27.251517034008099,-215.658267001159,-127.203275883933,48.793680046075103,-183.83173558228,-250.03089237996099,-7.5074639951471598,-19.536179064508701,-334.25581671549497,-457.08527695006097,-347.26730236092402,-443.68458802801598,-241.35204061931401,-561.71248579278495,-406.29072623744503,-517.12891338590396,-750.19879665283702,-721.29368186787303,-945.88840164477404,-708.30080975134501,-867.59938396624,-1173.92882802709,-1152.8720890105001,-978.57959359934898,-980.76941280337701,-1312.4222769349101,-473.89933648347801,-169.727805085174,-781.00292545251295,-633.50033459065105,-247.519330089313,-320.19204305715499,-779.00586135242895,-548.33129249159902,-324.16393061178201,-297.50246072060997,-227.03302283515001,-429.07360415137703,-312.85314253389299,-128.16514182279801,-582.809538062809,-302.068788678467,-572.42204547639699,-177.48210041844601,-227.21816650673799,93.810565902693696,-434.71572053988098,-571.59012101693395,-399.30039257169898,-285.805341386289,-121.889797016636,-638.57052634273896,196.26906650285599,-351.03784636899502,-54.140331529688602,-237.43996039437801,28.8621853864563,538.66151937577297,188.06039377495401,-78.630520787174007,-97.685890122090996,168.46706929146899,761.30057363282401,475.92558194115799,172.17326784376399,128.55371894880801,211.296705879787,-44.057969693787498,-65.645574199366905,164.39048803902401,117.0620306639,-357.18126676560001,-178.35620762330001,-481.49465789269999,-774.687160756499,-371.46166673379997,-474.34376195080102,-564.64542469744595,-762.29768136150005,-338.29033099809999,-1378.2930723541999,-1058.6957919622,-697.22030693459999,-418.67246119160001,-566.20021981850005,-465.54188092869998
资产,-109.8655,-141.55923000000001,-26.786169999999998,-201.09511000000001,-53.307960000000001,-53.033549999999998,-202.75203999999999,-143.00428500000001,-160.07079552499999,-203.8339933,-218.93076045474999,-83.515828593571797,-242.35667484832101,-22.965969358541301,-243.580140759888,-31.617691567979598,-97.596940196711401,-245.048599901796,-197.44143026377799,-391.88020453752398,-282.492321045773,-116.233445037373,-300.609462905881,-512.37697285687204,-227.86388409794299,-553.98656458449398,-441.90828536823898,-692.45221868322096,-650.38189113592398,-965.26502548189603,-608.64856039906999,-1127.65432198399,-770.01121313149497,-934.47583999709695,-1083.28000901928,-1731.4970305541499,-1429.8379491071,-1342.58791166066,-1508.5499915984699,-2090.52154531217,-2106.7235299244298,-1678.7730893626399,-1287.1312468783799,-1013.98168905296,-777.22152864158397,-737.26053312189799,-1241.23191417977,-1527.73740521626,-1091.7045390302601,-1516.6032568435301,-1958.3559124359101,-1969.3077897560599,-1713.2698338119001,-2032.98250447399,-1522.3837174204,-867.14908962881498,-1355.8572253903001,-1001.42314741246,-554.53060594727299,-1084.0477890274201,-2018.0206050499901,-950.90490081410701,-1542.6371583692701,-2005.0932988402201,-1896.4217995393001,-1728.82100400218,-1197.29493348545,-983.80136532742495,208.77451605398599,-1303.0282862215299,982.63728995238205,206.159595264898,130.170146225585,-1040.4088104116399,-925.84131991232402,-483.76947193490901,-811.50588027469098,-1175.57713476873,-1272.15788989673,-979.96278282363005,-1037.9622394420601,-845.528488192699,-1143.4331940710399,-593.47052963881595,-400.11695550563502,-765.14284335561399,-681.22314513003596,-758.83349087141903,-599.54215969220002,-1607.5219125352,-2074.8283336719001,-2469.9539130121002,-2997.4921002828,-2368.4214366206002,-1468.7024532836001,-2114.4373064671499,-1207.5761814246,-380.66894378159998,-678.73400210019997,-1084.2165082695001,-961.63075036889995,-310.32475367429998,-110.6006033915,-899.36814371770004
负债,55.686199999999999,123.59813,44.9251,128.21543,58.954079999999998,108.01617,142.62051,109.504276,122.44874,216.30254099999999,105.46038230000001,136.230787295075,194.61804000000001,104.94743,189.38745,-73.394076594850006,74.442129338719994,79.447277424704893,170.18991322977001,176.221937536365,155.28904516183999,165.027125083448,116.777727323601,262.34608047691103,220.356420102795,534.45038551998505,107.65246865274401,235.36694173315999,303.11458877500002,521.58043745387999,367.29651977975601,565.94183619120395,363.72048689405102,417.34692661119198,333.08121236644399,1010.20334868627,483.949547462331,634.28710190931304,640.95060763222602,916.59271728508099,953.85144091393101,700.19349576329,306.361834075003,-298.44058788195298,303.32219215810602,567.53272803672303,460.22898872725602,894.23707062561004,844.18520894094604,1196.4112137863799,1179.3500510834799,1420.97649726446,1389.1059032001201,1735.48004375338,1295.35069458525,438.07548547743801,1043.0040828564099,873.25800558966603,-28.278932115535401,781.97900034895497,1445.5985595735899,773.42280039566106,1315.41899186254,2098.9038647429102,1461.70607899942,1157.23088298525,797.99454091375299,697.99602394113595,-330.66431307062101,664.45775987879597,-786.368223449526,-557.19744163389305,-184.31047775527401,802.96885001725798,954.70350529878101,1022.43099131068,999.56627404964502,1096.9466139815599,1174.4719997746399,1148.4298521150999,1799.2628130748799,1321.4540701338599,1315.6064619148101,722.02424858762402,611.41366138542105,721.08487366182601,615.57757093066903,923.22397891044398,716.60419035610005,1250.3406457696001,1896.4721260486001,1988.4592551194,2222.8049395263001,1996.9597698867999,994.35869133280005,1549.7918817697,445.27850006310001,42.378612783500103,-699.55907025399995,25.520716307299999,264.41044343430002,-108.34770751729999,-455.599616427,433.826262789
2.2.1 非储备性质的金融账户,-41.609299999999998,-18.581099999999999,28.728929999999998,-31.159680000000002,18.736619999999998,55.697020000000002,-17.753430000000101,-4.62980900000007,-17.215055525,25.737447700000001,-98.231278154750001,109.283958701503,58.391365151679103,131.571460641459,96.091944540112294,62.234893764459798,129.52709191471899,-6.8085224770911603,134.80998296599199,65.876132998841399,231.82122411606699,211.19282004607501,160.41126441771999,-54.2144723799614,367.60367600485301,300.50268093549101,71.724183284505301,342.384723049939,242.72620763907599,319.21634197198398,333.29179938068597,17.238204207214899,277.31666376255498,229.33275661409601,-46.476596652836797,-7.32028186787295,493.214046355226,573.33535606065504,119.38972779476001,-274.614530100092,655.35904598950299,148.75019853265201,41.2556611846219,-474.61739165491502,182.67260422552201,869.77875281319302,266.515903474487,626.34097645334896,712.25670168284603,500.36472594284498,300.99415064757102,1308.7261668468,1087.7439909315599,1127.77747419192,689.57444725051903,-304.85441456726301,433.60031100910697,-245.721750313798,-587.21666506590896,38.957188455932702,997.27539843360296,288.360663181554,743.27058726166194,1401.57587424549,820.05059614811898,-347.43611312232201,-399.96343202116702,-586.26140835708998,-924.27487031934197,-507.56378457581201,-1409.1274099265599,-1503.6554008368,-1286.87276119835,-582.69002863953403,-1334.4017099084499,-956.73804151422701,162.17473305815,236.98691293282599,201.55195907676799,494.65487969146898,1023.24829768834,715.07567831965002,142.342102536525,-153.84183200119099,311.44659137945098,-120.190367181024,-220.00773932791199,101.826687799024,-136.0896593361,-164.47468676560001,-80.774157623299999,-230.12662789269999,-428.00014075649898,128.48477326619999,139.352598049199,-142.715424697446,-369.05768136149999,-528.02033099810001,-1005.2730723542001,-670.86909196219995,-477.54650693460002,-284.66736119159998,-996.82381981850006,-340.33548092870001
资产,-97.295500000000004,-142.17922999999999,-16.196169999999999,-159.37511000000001,-40.217460000000003,-52.31915,-160.37394,-114.134085,-139.66379552500001,-190.5650933,-203.69166045475001,-26.946828593571801,-136.22667484832101,26.624030641458699,-93.295505459887707,135.62897035930999,55.084962575999199,-86.255799901795996,-35.379930263778199,-110.345804537524,76.532178954226694,46.165694962627001,43.633537094119198,-316.56055285687199,147.24725590205699,-233.94770458449401,-35.928285368238697,107.01778131677899,-60.388381135923701,-202.36409548189599,-34.004720399070102,-548.703631983989,-86.4038231314954,-188.01416999709701,-379.55780901928,-1017.52363055415,9.2644988928950092,-60.951745848657303,-521.560879837465,-1191.2072473851699,-298.49239492442803,-551.443297230638,-265.106172890381,-176.17680377296199,-120.649587932584,302.24602477646903,-193.713085252768,-267.89609417226097,-131.92850725810001,-696.04648784353401,-878.35590043591196,-112.250330417664,-301.36191226856602,-607.70256956146102,-605.77624733473203,-742.92990004470096,-609.40377184730096,-1118.97975590346,-558.93773295037295,-743.021811893022,-448.323161139989,-485.062137214107,-572.14840460087396,-697.32799049741504,-641.65548285130296,-1504.66699610757,-1197.95797293492,-1284.25743229823,-593.61055724872006,-1172.02154445461,-622.75918647703895,-946.45795920290595,-1102.5622834430801,-1385.65887865679,-2289.1052152072298,-1979.1690328249099,-837.39154099149505,-859.95970104873004,-972.92004069787595,-653.77497242362995,-776.01451538654499,-606.37839181420804,-1173.26435937828,-875.86608058881495,-299.96707000597098,-841.27524084285005,-835.58531025858099,-821.39729111141901,-852.69384969220005,-1414.8153325352,-1977.2462836719001,-2218.5858830121001,-2650.8050802828002,-1868.4749966206,-855.00609328360099,-1692.5073064671501,-814.3361814246,-570.3989437816,-305.71400210019999,-696.38980826950001,-741.95695036890004,-176.31965367430001,-541.22420339150005,-774.16174371770001
负债,55.686199999999999,123.59813,44.9251,128.21543,58.954079999999998,108.01617,142.62051,109.504276,122.44874,216.30254099999999,105.46038230000001,136.230787295075,194.61804000000001,104.94743,189.38745,-73.394076594850006,74.442129338719994,79.447277424704893,170.18991322977001,176.221937536365,155.28904516183999,165.027125083448,116.777727323601,262.34608047691103,220.356420102795,534.45038551998505,107.65246865274401,235.36694173315999,303.11458877500002,521.58043745387999,367.29651977975601,565.94183619120395,363.72048689405102,417.34692661119198,333.08121236644399,1010.20334868627,483.949547462331,634.28710190931304,640.95060763222602,916.59271728508099,953.85144091393101,700.19349576329,306.361834075003,-298.44058788195298,303.32219215810602,567.53272803672303,460.22898872725602,894.23707062561004,844.18520894094604,1196.4112137863799,1179.3500510834799,1420.97649726446,1389.1059032001201,1735.48004375338,1295.35069458525,438.07548547743801,1043.0040828564099,873.25800558966603,-28.278932115535401,781.97900034895497,1445.5985595735899,773.42280039566106,1315.41899186254,2098.9038647429102,1461.70607899942,1157.23088298525,797.99454091375299,697.99602394113595,-330.66431307062101,664.45775987879597,-786.368223449526,-557.19744163389305,-184.31047775527401,802.96885001725798,954.70350529878101,1022.43099131068,999.56627404964502,1096.9466139815599,1174.4719997746399,1148.4298521150999,1799.2628130748799,1321.4540701338599,1315.6064619148101,722.02424858762402,611.41366138542105,721.08487366182601,615.57757093066903,923.22397891044398,716.60419035610005,1250.3406457696001,1896.4721260486001,1988.4592551194,2222.8049395263001,1996.9597698867999,994.35869133280005,1549.7918817697,445.27850006310001,42.378612783500103,-699.55907025399995,25.520716307299999,264.41044343430002,-108.34770751729999,-455.599616427,433.826262789
2.2.1.1 直接投资,87.124600000000001,97.605909999999994,107.791,118.65928,60.759590000000003,107.99036,99.645169999999993,101.38625,65.401889999999995,98.688839999999999,96.217789999999994,114.52035097,71.921000969999994,111.25737903,106.60500999999999,83.7755406384249,91.646582380661002,135.48590480598801,138.49353279663899,102.269671804518,111.891960031427,156.10606655052399,89.990434572990694,136.460076283288,125.222734861706,179.018394931172,125.32033343159399,171.885241450606,167.448236317132,255.585623639913,247.087637430033,233.669778255138,215.476135691916,196.77978214175801,128.43497344401499,460.80748023198601,255.765859201018,342.60531788416199,322.79955082115799,469.77462710979199,267.350998574691,258.89604927684599,281.00034509978002,340.67634386739797,196.74197582062499,149.693081890625,162.60570897312499,362.629907010625,438.574083045853,482.47670362678201,413.67644414244597,522.77112110312601,676.67226737199996,617.96728292650005,417.13470534177299,604.74152526260002,456.75619057749998,376.90197369750001,349.33076460170003,579.51588749749999,380.97918463946399,534.31683001651504,415.45287156756501,848.82663161339201,422.60765234407103,252.11373785272099,264.70978802369098,510.24508936527002,447.43967377028201,297.296145283653,-113.620670997011,49.871349590865002,-185.76881178279299,-259.71518731057199,-306.76421905164801,335.49945644977203,30.924822470213801,-83.022807759714397,0.48776662837371998,329.520097856218,516.73170997019599,214.31241831589799,-17.833105032463699,210.17371027117301,230.98898382788499,67.265267755261604,-68.619265686000404,272.96323775040401,95.573992674600007,61.013655809200003,229.21401935950001,607.94640936140001,573.88776919910003,320.83087830459999,353.58181509619999,404.4719081961,488.34494628269999,1.25208757509998,-395.86217853260001,-292.19857199040001,-261.32699445129998,-252.96980287049999,-652.30090003659996,-259.14000838150002
2.2.1.1.1 资产,-2.3001,-12.612830000000001,2.66736,-14.092499999999999,-10.015420000000001,-1.2220500000000001,-0.37325999999999998,-6.1323999999999996,-0.99117999999999995,1.4013599999999999,7.5396900000000002,-17.107639030000001,-2.5517990300000002,-9.5251609699999999,-0.70914999999999995,-56.067870766725001,-2.741567958059,-1.1749634153440001,-0.77917809340399802,-20.488365036976798,-7.9571312799803904,-1.6804417099887401,6.6716844923737302,2.84595491126024,-4.58349416658936,-6.1385186633139304,-4.7699552211502398,-4.1417572825529998,-21.297231398384302,-20.1017143670942,-4.1204431554573997,-91.776274107701198,-40.2112896068015,-23.326542506526,-75.367599078130496,-100.41655348392401,-40.552749892579499,-33.589647733597701,-48.723990212520498,-48.681609177187603,-270.80146412264997,-62.578734752354201,-129.76979752971999,-104.272769892249,-85.033201480000002,-48.034898699999999,-196.94926996999999,-108.88248485,-64.406051720999997,-109.457032465437,-178.907633199911,-226.76527627722101,-61.395495605000001,-113.1375310313,-158.997406309551,-150.67597765062499,-154.37863053500001,-139.31409166500001,-143.13150124500001,-212.809641795,-212.61539627499999,-155.9323478876,-157.6169483155,-203.544104355,-190.58188529,-285.9160740163,-376.38505081289998,-378.41253293839998,-220.86063977960001,-320.0918840978,-536.72846971490003,-666.22582503390004,-598.84405408989005,-636.93909585452298,-564.2245991602,-364.23685843113202,-299.59837877046698,-294.044268957226,-325.962586117623,-463.32244417607802,-303.06114761068602,-402.38216916914001,-360.17650740381703,-364.645942654968,-308.47464396450198,-354.895823814702,-325.31539705970198,-380.41413516109299,-351.37553757889998,-409.52513226970001,-413.80631766179999,-362.5010958707,-378.95243410649999,-466.54676512690003,-417.06884562430002,-525.40935497110002,-583.71976762559996,-376.39568590729999,-547.68587736860002,-592.70027668880005,-496.88608930300001,-388.62471874189998,-531.67900710540005,-435.82468466199998
2.2.1.1.1.1 股权,-2.3001,-4.6128299999999998,2.66736,-3.0924999999999998,-6.6460000000000005E-2,-1.0823199999999999,-0.27098,-1.3253900000000001,-1.26593,-1.8945099999999999,-0.77783999999999998,-1.92906903,-2.02316903,0.38779902999999999,-0.76,-66.291478557938007,-2.741567958059,-1.3777211109380001,-0.842098827468998,-3.997940482283,-3.0808562401940001,-0.94585240000500004,-1.0792506159890001,-3.0685111093150002,-3.7759748601040002,-4.0391669881630001,-3.651092098091,-4.4908402852259997,-17.813864271042998,-21.862167912501,-6.4228184655789997,-45.617394155722003,-33.8906459206165,-12.547246816915999,-47.398561763526502,-56.720517300965902,-21.283639244833001,-16.191212950721599,-51.427360402378397,-40.903002103476297,-121.04420762832,-65.1263405841338,-116.429500744856,-61.114640682495498,-64.278605549999995,-28.525533599999999,-113.66161085,-79.441239420000002,-74.146622250999997,-117.531374485437,-194.242116149911,-236.311036227221,-77.111765145000007,-142.3319179913,-180.75008741955099,-176.48451625062501,-162.77080773500001,-175.262721895,-155.870825575,-233.755320125,-235.96886001499999,-187.6668238776,-192.07548184550001,-266.64466764500003,-245.34448248999999,-312.29991277620002,-462.7222645077,-403.6894293208,-176.13860962300001,-225.60391349279999,-299.97905253170001,-337.03515294099998,-302.07395740609002,-507.39277692052298,-417.80345254940102,-242.73976850203201,-315.16668470236698,-287.140897873526,-334.55952018432299,-426.05024035897799,-266.71838283978599,-275.93735405344,-279.81801675231702,-306.71579241896802,-262.300323268402,-322.75078791610201,-263.58971408110301,-241.059174734393,-297.14443293199997,-354.26691966380002,-376.72927337070001,-318.68798000340001,-353.27628749339999,-371.00914677610001,-342.91425430309999,-457.07771128730002,-354.32869957809999,-315.46180412810003,-357.55821685670003,-387.7585128055,-309.39709035380002,-246.14207492310001,-289.32479093500001,-263.80177898549999
2.2.1.1.1.2 关联企业债务,0,-8,0,-11,-9.9489599999999996,-0.13972999999999999,-0.10228,-4.80701,0.27474999999999999,3.2958699999999999,8.3175299999999996,-15.178570000000001,-0.52863000000000004,-9.91296,5.0850000000000499E-2,10.223607791213,0,0.202757695594,6.2920734064999803E-2,-16.490424554693799,-4.8762750397863899,-0.73458930998373595,7.7509351083627296,5.9144660205752402,-0.80751930648535797,-2.0993516751509298,-1.1188631230592401,0.34908300267300002,-3.4833671273412898,1.7604535454068,2.3023753101216,-46.158879951979202,-6.3206436861849999,-10.779295689610001,-27.969037314604002,-43.696036182958601,-19.269110647746601,-17.398434782876102,2.7033701898579499,-7.7786070737113597,-149.75725649433099,2.54760583177955,-13.340296784864799,-43.158129209753398,-20.754595930000001,-19.5093651,-83.287659120000001,-29.441245429999999,9.7405705299999994,8.0743420199999996,15.33448295,9.5457599500000008,15.716269540000001,29.194386959999999,21.752681110000001,25.808538599999999,8.3921772000000008,35.948630229999999,12.739324330000001,20.94567833,23.353463739999999,31.73447599,34.458533529999997,63.100563289999997,54.762597200000002,26.383838759900001,86.337213694799999,25.2768963824,-44.722030156599999,-94.487970605000001,-236.74941718319999,-329.1906720929,-296.77009668379998,-129.546318934,-146.42114661080001,-121.4970899291,15.568305931899999,-6.9033710836999997,8.5969340666999994,-37.272203817099999,-36.342764770899997,-126.4448151157,-80.358490651500006,-57.930150236000003,-46.174320696099997,-32.1450358986,-61.725682978599998,-139.35496042669999,-54.2311046469,-55.258212605899999,-37.077044291100002,-43.813115867299999,-25.676146613099998,-95.537618350800003,-74.154591321200002,-68.331643683799996,-229.3910680475,-60.9338817792,-190.12766051189999,-204.94176388330001,-187.48899894920001,-142.4826438188,-242.35421617040001,-172.02290567649999
2.2.1.1.1.a 金融部门,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/,/,/,/,/,/,/,/,/,/,/,-57.588357897000002,-30.8715842304,-29.939772570399999,-59.577788738400002,-47.687791421100002,-50.655256148299998,-51.494032571799998,-57.6968084469,-35.4103877485,-46.985896481799998,-70.039137245199996,-22.3356111451,-37.548976634600002,-74.705703759299993,-82.565686232100006,-42.145367281200002,-80.099849313700005,-116.7796571997,-95.441775644900005,-90.320976008800002,-95.672430615600007,-72.394248638199997,-63.835368412800001,-100.81466020080001,-108.205157902,-46.645151741699998,-63.7798432644,8.8571072258000001
