cc_d,id,country,region_d,time,INFLOWS,OUTFLOWS,debt_outflows,di_outflows,debt_inflows,di_inflows,equity_outflows,equity_inflows,errors_omissions,finl_acct,portfolio_outflows,portfolio_inflows,other_assets,other_liabs,reserve_flows,debt_outflows_bpm5,di_outflows_bpm5,debt_inflows_bpm5,di_inflows_bpm5,equity_outflows_bpm5,equity_inflows_bpm5,errors_omissions_bpm5,finl_acct_bpm5,portfolio_outflows_bpm5,portfolio_inflows_bpm5,other_assets_bpm5,other_liabs_bpm5,reserve_flows_bpm5,other_inflows_net,other_inflows_net_bpm5,xusv,NETFLOWS,id_time,date,qtr,yr,yr_qtr
IT,136,Italy,2.0,1989-10-01,17.63139915466309,19.81959915161133,2.7069,0.6485,1.4025,1.4504,1.5021,-0.7705,1.5748,2.194,4.2091,0.632,14.962,15.549,-2.7421,-2.699,-0.67,1.381,1.447,-1.487,-0.756,1.646,-2.22,-4.186,0.626,-15.149,15.719,2.685,0.5870000123977661,30.86800003051758,,-2.188199996948242,136_119,1989-10-01,4,1989,1989_4
IT,136,Italy,2.0,1990-01-01,15.519700050354,1.629199981689453,0.4766,1.4738,2.9157,1.041,7.5435,1.9975,0.2259,-13.8881,8.020100000000001,4.9131,-7.8647,9.5656,4.7277,-0.476,-1.478,2.897,1.035,-7.537,1.998,0.243,13.85,-8.013,4.896,7.824,9.589,-4.711,17.43029975891113,1.764999985694885,,13.89050006866455,136_120,1990-01-01,1,1990,1990_1
IT,136,Italy,2.0,1990-04-01,25.73819923400879,5.767099857330322,4.8182,1.0869,3.672,1.052,-5.5303,1.8534,-5.2275,-19.9653,-0.7122,5.5255,5.392399999999999,19.1607,12.3961,-4.826000000000001,-1.086,3.68,1.034,5.546,1.865,-5.199,19.994,0.72,5.545,-5.362,19.15,-12.421,13.76830005645752,24.51199913024902,,19.97109985351562,136_121,1990-04-01,2,1990,1990_2
IT,136,Italy,2.0,1990-07-01,12.89490032196045,10.70779991149902,1.2842,3.9096,3.338,1.9382,5.1021,0.0,-1.1881,-2.1795,6.3863,3.338,0.4119,7.6187,1.991,-1.286,-3.854,3.366,1.923,-5.118,-0.041,-1.176,2.183,-6.404,3.325,-0.581,7.782,-1.964,7.206799983978271,8.36299991607666,,2.187100410461426,136_122,1990-07-01,3,1990,1990_3
IT,136,Italy,2.0,1990-10-01,28.9025993347168,22.29400062561035,6.6122,0.9755,5.3192,2.4095,-1.0003,0.1313,-9.2549,-6.7062,5.611899999999999,5.4504,15.7066,21.0427,-7.4502,-6.601,-0.976,5.322,2.419,0.974,0.128,-9.164,6.612,-5.628,5.45,-15.774,21.022,7.473,5.336100101470947,36.79600143432617,,6.608598709106445,136_123,1990-10-01,4,1990,1990_4
IT,136,Italy,2.0,1991-01-01,31.49449920654297,14.785400390625,9.439200000000001,1.7844,7.762,0.0932,-0.2917,-0.9588,-1.7123,-16.7527,9.1475,6.803100000000001,3.8535,24.5982,6.632300000000001,-9.384,-1.717,7.564,0.104,0.263,-1.032,-1.72,16.682,-9.120000000000001,6.532,-3.862,24.705,-6.485,20.74469947814941,28.5669994354248,,16.70909881591797,136_124,1991-01-01,1,1991,1991_1
IT,136,Italy,2.0,1991-04-01,11.04860019683838,6.021900177001953,2.8281,1.4144,-2.4757,1.0395,0.3618,0.4052,-1.0033,-5.0616,3.1899,-2.0704,1.4176,12.0795,-1.6562,-2.713,-1.444,-2.695,1.018,-0.344,0.423,-0.921,5.074,-3.057,-2.273,-1.444,12.237,1.673,10.66189956665039,13.68099975585938,,5.026700019836426,136_125,1991-04-01,2,1991,1991_2
IT,136,Italy,2.0,1991-07-01,11.47760009765625,8.033599853515625,8.522,2.339,7.5913,0.9806,-0.096,0.642,-0.6314,-3.4271,8.426,8.2333,-2.7314,2.2637,-1.0729,-8.516,-2.29,7.711,0.986,0.081,0.641,-0.68,3.584,-8.435,8.352,2.71,2.278,1.053,4.995100021362305,-0.4320000112056732,,3.444000244140625,136_126,1991-07-01,3,1991,1991_3
IT,136,Italy,2.0,1991-10-01,17.7544994354248,18.58399963378906,3.3152,2.0748,6.0323,0.2901,-0.4315,0.0343,-3.772,0.9234,2.8838,6.0666,13.6254,11.3978,-10.2905,-3.306,-2.083,6.071,0.293,0.428,0.037,-3.735,-1.128,-2.878,6.109,-13.698,11.224,10.477,-2.22760009765625,24.92200088500977,,-0.8295001983642578,136_127,1991-10-01,4,1991,1991_4
IT,136,Italy,2.0,1992-01-01,22.25349998474121,16.24909973144531,20.0617,0.6442000000000001,0.2741,0.3553,-0.6163,0.0016,3.6763,-5.979,19.4454,0.2757,-3.8405,21.6225,-0.5244,-19.651,-0.629,-0.202,0.37,0.611,0.004,3.642,6.08,-19.04,-0.199,3.86,21.746,0.501,25.46299934387207,17.88599967956543,,6.004400253295898,136_128,1992-01-01,1,1992,1992_1
IT,136,Italy,2.0,1992-04-01,28.18989944458008,23.33489990234375,16.4243,2.4045,11.8017,1.2606,-0.6332000000000001,0.1774,-9.7675,-4.7852,15.7912,11.9791,5.1392,14.9502,-11.0247,-16.233,-2.373,11.746,1.271,0.626,0.18,-9.715,4.731,-15.607,11.926,-5.223,14.809,11.091,9.810999870300293,20.0319995880127,,4.854999542236328,136_129,1992-04-01,2,1992,1992_2
IT,136,Italy,2.0,1992-07-01,13.6245002746582,20.88319969177246,4.825600000000001,0.6149,4.7215,0.2488,-0.8275,-0.2894,-4.1451,7.529500000000001,3.9981,4.4321,16.2702,8.9436,-17.5834,-4.413,-0.614,4.901,0.239,0.81,-0.289,-4.256,-7.478,-3.603,4.612,-16.101,8.258000000000001,17.598,-7.326600074768066,24.35899925231934,,-7.258699417114258,136_130,1992-07-01,3,1992,1992_3
IT,136,Italy,2.0,1992-10-01,-1.830399990081787,-9.534600257873535,-19.6701,0.6251,9.467,1.2539,-1.7319,-0.3221000000000001,3.0206,-7.8174,-21.402,9.1449,11.2423,-12.2292,4.6833,19.771,-0.532,9.225,1.225,1.652,-0.327,3.196,8.217,21.423,8.899000000000001,-11.398,-11.511,-5.198,-23.47150039672852,-0.1129999980330467,,7.704200267791748,136_131,1992-10-01,4,1992,1992_4
IT,136,Italy,2.0,1993-01-01,3.216500043869019,-3.719000101089478,-19.5481,3.3673,9.8825,1.0627,0.2383,0.7492000000000001,-6.2334,-7.065600000000001,-19.3098,10.6317,12.2235,-8.4779,-1.9446,20.11,-3.459,9.279,1.071,-0.252,0.753,-6.342000000000001,7.163,19.858,10.032,-12.211,-8.257,1.944,-20.70140075683594,3.953999996185303,,6.935500144958496,136_132,1993-01-01,1,1993,1993_1
IT,136,Italy,2.0,1993-04-01,15.36450004577637,16.63190078735352,4.3912,2.1989,23.075,0.9043,0.0931,0.8744,-2.3139,1.3864,4.4843,23.9494,9.9487,-9.4892,-1.7387,-4.507,-2.211,23.189,0.91,-0.098,0.873,-2.313,-1.352,-4.604,24.061,-9.948,-9.442,1.719,-19.43790054321289,0.5059999823570251,,-1.267400741577148,136_133,1993-04-01,2,1993,1993_2
IT,136,Italy,2.0,1993-07-01,1.754199981689453,1.023800015449524,-8.241200000000001,1.0496,5.876399999999999,0.6529,-0.9159,1.1045,-2.7182,-0.6213,-9.1571,6.9809,9.1313,-5.879600000000001,2.2038,8.453,-1.054,5.791,0.653,0.919,1.104,-2.638,0.6950000000000001,9.373,6.894,-9.197000000000001,-5.866000000000001,-2.269,-15.01089954376221,3.331000089645386,,0.7303999662399292,136_134,1993-07-01,3,1993,1993_3
IT,136,Italy,2.0,1993-10-01,24.68919944763184,25.89500045776367,12.3088,0.611,19.656,1.1191,0.18,1.4195,-6.4505,1.3406,12.4888,21.0755,12.7952,2.4946,-1.7285,-12.255,-0.605,19.716,1.115,-0.184,1.404,-6.563,-1.246,-12.439,21.12,-12.842,2.537,1.742,-10.30060005187988,15.37899971008301,,-1.205801010131836,136_135,1993-10-01,4,1993,1993_4
IT,136,Italy,2.0,1994-01-01,25.22970008850098,27.41810035705566,31.0892,1.0832,24.9032,0.9105,2.5784,4.0012,3.0963,2.084,33.6677,28.9044,-7.332800000000001,-4.585199999999999,2.5093,-31.022,-1.091,24.826,0.909,-2.582,4.003,3.089,-2.114,-33.604,28.829,7.342000000000001,-4.603,-2.47,2.747600078582764,-11.94499969482422,,-2.188400268554688,136_136,1994-01-01,1,1994,1994_1
IT,136,Italy,2.0,1994-04-01,-10.26039981842041,-5.200300216674805,-4.107600000000001,1.9603,-4.3239,0.7604,0.8795000000000001,-3.8957,1.5114,4.8537,-3.2281,-8.2196,-3.9325,-2.8012,0.4219,4.001,-1.976,-4.262,0.762,-0.876,-3.905,1.565,-4.893,3.125,-8.167,3.94,-2.783,-0.428,1.13129997253418,-6.723000049591064,,-5.060099601745605,136_137,1994-04-01,2,1994,1994_2
IT,136,Italy,2.0,1994-07-01,-5.545700073242188,-1.03600001335144,5.043,0.8145,-3.603,0.133,-0.07,-1.0411,-1.8318,4.2762,4.973,-4.644,-6.8235,-1.0347,-0.5324,-5.0,-0.8160000000000001,-3.605,0.132,0.07100000000000001,-1.04,-1.787,-4.28,-4.929,-4.644,6.783,-1.04,0.511,5.78879976272583,-7.822999954223633,,-4.509699821472168,136_138,1994-07-01,3,1994,1994_3
IT,136,Italy,2.0,1994-10-01,16.93560028076172,19.88039970397949,2.5485,1.3887,14.6904,0.4046,-0.034,-0.4392,-1.2627,2.7769,2.5145,14.2512,15.9772,2.2798,-0.5794,-2.337,-1.357,14.331,0.397,0.027,-0.453,-1.32,-2.921,-2.31,13.878,-15.974,2.274,0.811,-13.69740009307861,18.24799919128418,,-2.944799423217773,136_139,1994-10-01,4,1994,1994_4
IT,136,Italy,2.0,1995-01-01,7.778999805450439,9.695899963378906,4.3732,0.8167000000000001,5.2301,1.0485,-0.5611,-0.2598,-8.3175,1.806,3.812,4.9703,5.0672,1.7602,-6.1322,-4.087,-0.8250000000000001,5.022,1.029,0.545,-0.219,-8.26,-1.698,-3.542,4.803,-5.092000000000001,1.819,6.077,-3.306999921798706,6.910999774932861,,-1.916900157928467,136_140,1995-01-01,1,1995,1995_1
IT,136,Italy,2.0,1995-04-01,2.954200029373169,-2.120300054550171,0.6684,2.4692,8.5304,0.8165,-0.639,0.6432000000000001,-2.1909,-5.0817,0.0294,9.1736,-4.6189,-7.0359,10.5784,-0.98,-2.48,8.941,0.8300000000000001,0.618,0.641,-2.124,5.15,-0.362,9.582,4.621,-7.049,-10.739,-2.41700005531311,-11.67000007629395,,5.07450008392334,136_141,1995-04-01,2,1995,1995_2
IT,136,Italy,2.0,1995-07-01,2.842700004577637,9.114500045776367,0.4304,1.544,10.1101,0.3913,0.2733,2.0521,-7.5856,6.194100000000001,0.7037000000000001,12.1622,6.8668,-9.710799999999999,-4.1771,-0.437,-1.544,10.089,0.391,-0.273,2.054,-7.561,-6.206,-0.71,12.143,-6.842000000000001,-9.722,4.174,-16.57760047912598,-2.880000114440918,,-6.27180004119873,136_142,1995-07-01,3,1995,1995_3
IT,136,Italy,2.0,1995-10-01,23.94350051879883,24.09630012512207,0.4105,2.1715,16.1674,2.5877,-0.1252,2.8755,-3.0981,0.1214,0.2854,19.0429,21.6394,2.3129,2.3156,-0.448,-2.175,16.172,2.592,0.124,2.882,-3.11,-0.135,-0.324,19.054,-21.634,2.32,-2.316,-19.32649993896484,23.95400047302246,,-0.1527996063232422,136_143,1995-10-01,4,1995,1995_4
IT,136,Italy,2.0,1996-01-01,15.44369983673096,12.79360008239746,5.715100000000001,1.8624,0.991,0.192,0.3439,1.7379,-7.8868,-2.6373,6.059,2.7288,4.8722,12.5229,0.7288,-5.695,-1.859,0.99,0.185,-0.344,1.736,-7.889,2.638,-6.039,2.726,-4.878,12.516,-0.735,7.650700092315674,17.39399909973145,,2.650099754333496,136_144,1996-01-01,1,1996,1996_1
IT,136,Italy,2.0,1996-04-01,26.4862003326416,24.4015998840332,1.4486,1.7463,23.2442,1.313,0.8327000000000001,1.9341,1.401,-2.0562,2.2813,25.1783,20.374,-0.005099999999999999,13.7056,-1.403,-1.744,23.193,1.318,-0.8320000000000001,1.93,1.402,2.04,-2.235,25.123,-20.361,-0.032,-13.689,-20.37910079956055,20.32900047302246,,2.084600448608398,136_145,1996-04-01,2,1996,1996_2
IT,136,Italy,2.0,1996-07-01,12.09920024871826,19.62579917907715,7.460100000000001,3.333,14.4264,1.3246,-0.6081000000000001,1.8782,-8.6135,7.414000000000001,6.852,16.3046,9.4408,-5.53,-0.8662000000000001,-7.465,-3.332,14.386,1.325,0.608,1.877,-8.577,-7.427,-6.857,16.263,-9.413,-5.525,0.87,-14.97080039978027,3.888000011444092,,-7.526598930358887,136_146,1996-07-01,3,1996,1996_3
IT,136,Italy,2.0,1996-10-01,40.45660018920898,45.86930084228516,9.9629,1.7653,26.7142,0.7194,0.4651,3.7802,-5.122800000000001,5.219600000000001,10.428,30.4944,33.676,9.242799999999999,-1.6442,-9.998,-1.762,26.755,0.718,-0.468,3.788,-5.112,-5.233000000000001,-10.466,30.543,-33.706,9.247,1.648,-24.43320083618164,42.95299911499023,,-5.412700653076172,136_147,1996-10-01,4,1996,1996_4
IT,136,Italy,2.0,1997-01-01,19.74139976501465,13.00839996337891,17.4082,0.07440000000000001,13.264,0.6980000000000001,2.7823,1.1788,-15.3784,-6.6451,20.1905,14.4429,-7.2565,4.6005,-0.3413,-16.859,-0.07200000000000001,12.686,0.7010000000000001,-2.784,1.262,-15.473,6.874000000000001,-19.643,13.948,7.352,4.673,0.11,11.85700035095215,-2.678999900817871,,6.732999801635742,136_148,1997-01-01,1,1997,1997_1
IT,136,Italy,2.0,1997-04-01,28.9773006439209,43.1885986328125,6.9897,3.1987,28.779,1.0426,3.4212,1.342,5.839600000000001,14.1339,10.4109,30.121,29.579,-2.1863,-1.0602,-6.965,-3.198,28.771,1.04,-3.42,1.34,5.850000000000001,-14.11,-10.385,30.111,-29.565,-2.19,1.052,-31.76530075073242,27.375,,-14.2112979888916,136_149,1997-04-01,2,1997,1997_2
IT,136,Italy,2.0,1997-07-01,31.14360046386719,27.24349975585938,11.7656,4.5212,20.1676,0.9608,6.2092,7.699800000000001,-2.5785,-3.9773,17.9748,27.8675,4.7475,2.3153,12.8348,-12.034,-4.533,20.399,0.966,-6.213,7.758,-2.574,3.97,-18.247,28.157,-4.806,2.355,-12.888,-2.432199954986572,7.160999774932861,,3.900100708007812,136_150,1997-07-01,3,1997,1997_3
IT,136,Italy,2.0,1997-10-01,10.97319984436035,14.73289966583252,10.9424,2.6076,2.0333,0.9858,2.7029,-0.8992000000000001,-3.532,3.6742,13.6453,1.1341,-1.52,8.853299999999999,1.4443,-10.883,-2.61,2.105,0.992,-2.698,-0.9460000000000001,-3.613,-3.613,-13.582,1.159,1.478,8.865,-1.423,10.37329959869385,7.38700008392334,,-3.759699821472168,136_151,1997-10-01,4,1997,1997_4
IT,136,Italy,2.0,1998-01-01,50.69570159912109,43.85010147094727,32.1409,2.4684,30.3588,0.1741,10.0409,4.422899999999999,-9.547,-6.9722,42.1818,34.7817,-0.8001,15.7399,-0.8201,-32.116,-2.468,30.311,0.176,-10.032,4.428,-9.519,6.97,-42.148,34.739,0.806,15.739,0.8250000000000001,16.54000091552734,14.93299961090088,,6.845600128173828,136_152,1998-01-01,1,1998,1998_1
IT,136,Italy,2.0,1998-04-01,44.54240036010742,54.04040145874023,20.6848,4.4485,45.75380000000001,0.2747,10.9766,0.9101,-5.5045,9.3984,31.6615,46.6638,17.9304,-2.3961,-7.5812,-20.675,-4.451000000000001,45.769,0.276,-10.96,0.914,-5.492,-9.454,-31.634,46.683,-18.064,-2.363,7.605,-20.32649993896484,15.70100021362305,,-9.498001098632812,136_153,1998-04-01,2,1998,1998_2
IT,136,Italy,2.0,1998-07-01,13.3213996887207,22.72529983520508,17.9149,3.511,7.2425,1.4002,3.5582,4.6695,-9.409,9.4357,21.4731,11.912,-2.2588,0.0092,-8.7086,-17.757,-3.466,7.351,1.39,-3.482,4.532,-9.494,-9.304,-21.239,11.883,1.846,0.316,8.829,2.267999887466431,-1.529999971389771,,-9.403900146484375,136_154,1998-07-01,3,1998,1998_3
IT,136,Italy,2.0,1998-10-01,15.50329971313477,21.87529945373535,11.967,2.027,14.1453,0.7911,2.1011,4.5917,-1.1718,6.372100000000001,14.0681,18.737,5.7802,-4.0248,-4.2287,-11.946,-2.022,14.133,0.793,-2.097,4.549,-1.249,-6.287,-14.043,18.682,-5.82,-3.876,4.213,-9.805000305175781,1.944000005722046,,-6.371999740600586,136_155,1998-10-01,4,1998,1998_4
IT,136,Italy,2.0,1999-01-01,35.07849884033203,40.39390182495117,28.7952,1.1575,30.5449,2.3554,7.5687,4.5941,-5.8937,4.7198,36.3639,35.1391,2.8725,-2.416,-8.8772,-27.986,-2.852,29.014,2.357,-6.277,2.785,-0.637,-9.218,-34.262,31.798,-9.621,2.768,8.883000000000001,-5.28849983215332,12.38899993896484,,-5.315402984619141,136_156,1999-01-01,1,1999,1999_1
IT,136,Italy,2.0,1999-04-01,34.46269989013672,35.38539886474609,21.2291,-5.796100000000001,40.44269999999999,0.5041,13.4693,-13.0687,-3.1819,1.5981,34.6984,27.374,6.4831,6.584600000000001,0.05760000000000001,-20.625,4.196,38.966,0.504,-12.075,-14.768,1.334,-5.595,-32.701,24.198,-12.586,11.467,-0.057,0.1014999970793724,24.05299949645996,,-0.922698974609375,136_157,1999-04-01,2,1999,1999_2
IT,136,Italy,2.0,1999-07-01,28.27980041503906,30.10440063476562,17.7774,1.7155,21.2681,2.3477,20.7333,3.1803,-3.6402,1.2677,38.5107,24.4484,-10.1218,1.4837,0.5876,-17.35,-3.307,19.805,2.347,-19.107,1.494,0.27,-5.176,-36.457,21.299,4.059,6.324,-0.586,11.60550022125244,2.265000104904175,,-1.824600219726562,136_158,1999-07-01,3,1999,1999_3
IT,136,Italy,2.0,1999-10-01,45.88460159301758,40.63019943237305,0.4453,3.1856,22.7996,1.7345,27.3792,7.622,-7.320399999999999,-6.6473,27.8245,30.4216,9.6201,13.7285,0.1895,-0.386,-4.76,21.36,1.735,-25.818,5.952,-2.678,2.575,-26.204,27.312,-15.425,18.527,-0.189,4.108399868011475,33.95199966430664,,5.254402160644531,136_159,1999-10-01,4,1999,1999_4
IT,136,Italy,2.0,2000-01-01,40.87060165405273,35.67710113525391,-1.2518,0.3384,35.7559,3.8274,28.6002,-5.8329,-2.792,-5.898,27.3494,29.923,7.9893,7.1202,2.9412,1.396,-1.833,34.39,3.828,-26.525,-7.421,-3.41,6.947,-25.129,26.969,-5.791,8.2,-2.943,-0.8690999746322632,13.99100017547607,,5.193500518798828,136_160,2000-01-01,1,2000,2000_1
IT,136,Italy,2.0,2000-04-01,29.61129951477051,27.96039962768555,6.1414,-0.8035,22.6777,0.3593,17.1223,-1.0023,-1.2512,-2.9274,23.2646,21.6754,5.4993,7.576600000000001,-0.653,-5.933,-0.61,21.39,0.359,-15.497,-2.51,-1.316,3.638,-21.429,18.88,-3.44,8.599,0.653,2.077300071716309,12.03899955749512,,1.650899887084961,136_161,2000-04-01,2,2000,2000_2
IT,136,Italy,2.0,2000-07-01,19.78039932250977,19.04980087280273,0.3893,3.7748,5.4984,2.0694,20.8504,4.6167,-1.1958,-0.3956,21.2405,10.1151,-5.9655,7.595899999999999,1.7978,-0.236,-5.138,4.238,2.067,-19.258,3.154,-1.371,1.073,-19.494,7.393,8.004,8.576,-1.796,13.56140041351318,0.5720000267028809,,0.7305984497070312,136_162,2000-07-01,3,2000,2000_3
IT,136,Italy,2.0,2000-10-01,14.04559993743896,19.1963996887207,-1.4179,3.1823,0.6321,6.9169,17.1915,5.7473,3.9561,4.4648,15.7736,6.3794,0.2405,0.7493,-0.8404,1.546,-4.497,-0.5730000000000001,6.922,-15.757,4.351,4.742,-4.153,-14.211,3.778,1.469,1.7,0.839,0.5088000297546387,0.2310000061988831,,-5.150799751281738,136_163,2000-10-01,4,2000,2000_4
IT,136,Italy,2.0,2001-01-01,55.59230041503906,58.80149841308594,15.4528,11.9123,22.1609,4.0557,5.4987,1.5732,4.5017,3.4491,20.9515,23.734,25.9377,27.8026,0.5670000000000001,-16.031,-13.301,20.87,4.054,-4.572,0.08700000000000001,3.196,-1.452,-20.602,20.957,-19.918,27.601,-0.5670000000000001,1.86489999294281,47.51900100708008,,-3.209197998046875,136_164,2001-01-01,1,2001,2001_1
IT,136,Italy,2.0,2001-04-01,25.50279998779297,20.8026008605957,5.7857,2.7668,19.6369,4.114800000000001,6.4235,-2.2066,-2.5747,-4.853800000000001,12.2091,17.4303,5.8267,3.9577,0.5149,-6.739,-4.088,18.425,4.115,-5.538,-3.611,-3.577,6.308,-12.277,14.814,-0.19,3.779,-0.517,-1.86899995803833,3.969000101089478,,4.700199127197266,136_165,2001-04-01,2,2001,2001_2
IT,136,Italy,2.0,2001-07-01,-9.678099632263184,-4.940999984741211,0.5992000000000001,1.1449,-11.0518,3.1035,-0.4166,4.6962,0.7767999999999999,4.705100000000001,0.1825,-6.355600000000001,-6.2684,-6.426,-1.5896,-1.908,-2.488,-12.278,3.103,1.312,3.254,0.257,-3.362,-0.596,-9.024000000000001,12.218,-6.606,1.588,-0.157600000500679,-18.82399940490723,,-4.737099647521973,136_166,2001-07-01,3,2001,2001_3
IT,136,Italy,2.0,2001-10-01,-7.166999816894531,-1.186200022697449,0.2894,0.5456000000000001,3.7985,3.6041,2.1205,1.4701,3.6203,6.3634,2.4099,5.2687,-4.1417,-16.0398,-0.08320000000000001,-1.502,-1.88,2.555,3.602,-1.19,0.026,2.912,-5.063,-2.691,2.581,9.922,-16.214,0.083,-11.89809989929199,-26.13599967956543,,-5.980799674987793,136_167,2001-10-01,4,2001,2001_4
IT,136,Italy,2.0,2002-01-01,6.226399898529053,6.342999935150146,3.0812,2.1906,-4.671399999999999,3.2758,4.9344,-0.7302000000000001,0.6785,0.5786,8.015600000000001,-5.4016,-3.8632,8.352200000000002,-0.5137,-4.401,-3.525,-5.885,2.69,-4.0,-2.142,0.446,0.404,-8.402000000000001,-8.027000000000001,14.031,3.404,0.512,12.21539974212646,-10.6269998550415,,-0.1166000366210938,136_168,2002-01-01,1,2002,2002_1
IT,136,Italy,2.0,2002-04-01,13.54609966278076,11.1737003326416,0.7268,2.5975,18.8064,4.1742,4.55,-5.728800000000001,2.795,-1.4876,5.2758,13.0775,3.3004,-3.7056,-0.1416,-2.133,-3.996,17.523,3.56,-3.548,-7.208,1.423,3.812,-5.68,10.315,0.963,-1.192,0.141,-7.00600004196167,-2.154999971389771,,2.37239933013916,136_169,2002-04-01,2,2002,2002_2
IT,136,Italy,2.0,2002-07-01,5.024099826812744,5.902500152587891,1.3743,3.0978,16.7671,2.9867,-1.3448,5.6241,1.7611,2.6827,0.0295,22.3912,2.7752,-20.3538,2.0562,-2.991,-4.597,15.395,2.33,2.392,4.039,-0.228,0.306,-0.599,19.434,2.794,-18.031,-2.057,-23.12899971008301,-20.82500076293945,,-0.8784003257751465,136_170,2002-07-01,3,2002,2002_3
IT,136,Italy,2.0,2002-10-01,30.41659927368164,22.64259910583496,-1.0943,3.6187,13.5903,6.8027,1.1073,0.6396000000000001,0.8247000000000001,-5.2237,0.013,14.2299,19.0109,9.384,1.7711,-0.542,-5.129,12.16,6.119,-0.042,-0.9580000000000001,-0.246,6.701000000000001,-0.584,11.202,-11.559,8.407,-1.766,-9.626899719238281,19.96599960327148,,7.77400016784668,136_171,2002-10-01,4,2002,2002_4
IT,136,Italy,2.0,2003-01-01,54.23749923706055,37.75830078125,14.7782,2.4972,26.0429,4.7154,-0.015,-6.2103,-2.9214,-13.9991,14.7642,19.8327,20.4969,29.6894,4.0626,-12.713,-4.128,24.556,4.0,1.539,-7.942,-0.836,12.83,-11.174,16.613,-23.047,32.197,-4.062,9.192500114440918,55.24399948120117,,16.47919845581055,136_172,2003-01-01,1,2003,2003_1
IT,136,Italy,2.0,2003-04-01,58.86460113525391,40.91899871826172,17.4521,6.1638,48.3407,7.773000000000001,5.817,-2.569,-6.368399999999999,-14.6113,23.2679,45.7716,11.4873,5.32,0.662,-15.228,-7.867,46.651,6.998,-4.119,-4.388,-3.031,13.39,-19.347,42.264,-13.972,7.74,-0.661,-6.167300224304199,21.71199989318848,,17.94560241699219,136_173,2003-04-01,2,2003,2003_2
IT,136,Italy,2.0,2003-07-01,3.181999921798706,6.66540002822876,16.2123,-6.0838,6.420100000000001,0.5118,8.0409,10.1116,1.2328,3.9625,24.2521,16.5317,-11.5029,-13.8615,1.1495,-13.969,4.384,4.856,-0.238,-6.381,8.294,2.702,-3.45,-20.35,13.15,11.866,-12.672,-1.148,-2.358599901199341,-24.53800010681152,,-3.483400106430054,136_174,2003-07-01,3,2003,2003_3
IT,136,Italy,2.0,2003-10-01,10.13370037078857,8.312199592590332,1.5017,-0.4328,-12.2501,6.5727,8.818700000000002,3.9355,-5.1408,0.9452,10.3204,-8.3146,-1.5754,11.8756,-4.7556,0.5,-1.374,-13.903,5.778,-7.038,2.025,-1.418,-2.332,-6.538,-11.877,4.568000000000001,8.934000000000001,4.756,13.45100021362305,4.366000175476074,,1.821500778198242,136_175,2003-10-01,4,2003,2003_4
IT,136,Italy,2.0,2004-01-01,38.0442008972168,32.30910110473633,2.192,2.7219,19.6082,5.1614,8.765600000000001,2.4157,-2.4747,-5.1639,10.9588,22.0239,18.6284,10.8589,-0.8963,-1.914,-3.977,17.884,4.33,-6.787,0.406,0.597,4.289,-8.701,18.29,-21.713,15.642,0.897,-7.769499778747559,37.35499954223633,,5.735099792480469,136_176,2004-01-01,1,2004,2004_1
IT,136,Italy,2.0,2004-04-01,14.57460021972656,5.444799900054932,1.6672,9.0514,28.2794,6.785600000000001,1.3985,-6.0062,-2.0061,-8.5684,3.0657,22.2732,-6.6723,-14.4842,2.5401,-1.415,-10.254,26.592,5.991000000000001,0.592,-7.941,-1.036,9.645,-0.8220000000000001,18.651,5.636,-9.952,-2.54,-7.81190013885498,-15.58800029754639,,9.129800796508789,136_177,2004-04-01,2,2004,2004_2
IT,136,Italy,2.0,2004-07-01,13.58969974517822,23.19820022583008,3.7955,-0.6941,4.789,3.4277,6.9372,14.0969,-0.2988,9.844299999999999,10.7327,18.8858,13.1596,-8.723799999999999,-4.0747,-3.512,-0.508,3.097,2.617,-4.951000000000001,12.125,0.405,-8.69,-8.463000000000001,15.222,-13.523,-4.758,4.074,-21.88339996337891,8.765000343322754,,-9.608500480651855,136_178,2004-07-01,3,2004,2004_3
IT,136,Italy,2.0,2004-10-01,37.95190048217773,34.21969985961914,3.6867,3.2338,-4.413399999999999,4.726100000000001,7.2462,14.7222,1.3281,-3.4492,10.9329,10.3088,20.053,22.917,-0.4121,-3.37,-4.509,-6.201000000000001,3.852,-5.024,12.593,3.127,3.102,-8.393,6.391,-18.336,23.357,0.413,2.864000082015991,41.69300079345703,,3.732200622558594,136_179,2004-10-01,4,2004,2004_4
IT,136,Italy,2.0,2005-01-01,103.2134017944336,92.52899932861328,29.3285,7.735300000000001,81.11030000000001,7.5491,11.824,-11.4057,-5.1108,-13.8643,41.1524,69.70460000000001,43.6413,25.9597,0.0138,-21.796,-5.284,79.508,3.633,-8.333,-13.553,2.264,9.324,-30.129,65.955,-61.246,32.168,-0.013,-17.68160057067871,93.41400146484375,,10.68440246582031,136_180,2005-01-01,1,2005,2005_1
IT,136,Italy,2.0,2005-04-01,85.63469696044922,71.4894027709961,24.6194,5.3397,70.7086,6.351,3.3575,-18.1513,-8.9833,-12.4501,27.9757,52.55730000000001,38.174,26.7264,-1.0241,-17.102,-3.285,68.94,2.855,-0.068,-20.176,-1.032,9.035,-17.17,48.764,-54.363,32.927,1.024,-11.44760036468506,87.29000091552734,,14.14529418945312,136_181,2005-04-01,2,2005,2005_2
