中文名称,country,iso3,iso2,date,Debt,Equity,Total
保加利亚,Bulgaria,BGR,BG,1999-06,22.3946953014554,0.1099751982316806,22.50467049968708
新兴市场,,,,1999-06,-2072.13319353428,1152.216606452651,-919.9165870816289
印度,India,IND,IN,1999-06,-60.20316074707567,80.7654262775555,20.56226553047983
韩国,Korea (Republic of),KOR,KR,1999-06,-925.4,413.0,-512.4
墨西哥,Mexico,MEX,MX,1999-06,-4.0,,
南非,South Africa,ZAF,ZA,1999-06,48.19927191133976,574.7722049768638,622.9714768882036
土耳其,Türkiye,TUR,TR,1999-06,-433.0,-44.0,-477.0
巴西,Brazil,BRA,BR,1999-03,-442.739,422.494,-20.24499999999995
保加利亚,Bulgaria,BGR,BG,1999-03,-20.2487691251416,1.67741450039505,-18.57135462474655
新兴市场,,,,1999-03,-1748.213433484226,2103.225188403882,355.0117549196561
印度,India,IND,IN,1999-03,36.21867597056976,29.10218921512925,65.320865185699
韩国,Korea (Republic of),KOR,KR,1999-03,-1775.5,1279.2,-496.3
墨西哥,Mexico,MEX,MX,1999-03,-67.1,,
南非,South Africa,ZAF,ZA,1999-03,-77.84434032965405,285.7515846883574,207.9072443587034
土耳其,Türkiye,TUR,TR,1999-03,599.0,85.0,684.0
巴西,Brazil,BRA,BR,1999-05,2002.181,1060.762,3062.943
保加利亚,Bulgaria,BGR,BG,1999-05,3.221329574107856,-1.739662247045508,1.481667327062349
新兴市场,,,,1999-05,1612.620714446324,4886.492262243456,6499.11297668978
印度,India,IND,IN,1999-05,10.82510442251108,391.2001019383486,402.0252063608597
韩国,Korea (Republic of),KOR,KR,1999-05,-639.2,2550.4,1911.2
墨西哥,Mexico,MEX,MX,1999-05,-217.9,,
南非,South Africa,ZAF,ZA,1999-05,347.4932804497051,778.8698225521529,1126.363103001858
土耳其,Türkiye,TUR,TR,1999-05,106.0,107.0,213.0
巴西,Brazil,BRA,BR,1999-11,1593.7,172.228,1765.928
保加利亚,Bulgaria,BGR,BG,1999-11,-12.22941000961923,-0.4456374943503535,-12.67504750396959
新兴市场,,,,1999-11,2964.346951112786,3590.4054187639,6554.752369876685
印度,India,IND,IN,1999-11,5.921946896496591,277.3176299585077,283.2395768550043
韩国,Korea (Republic of),KOR,KR,1999-11,-773.0,2820.1,2047.1
墨西哥,Mexico,MEX,MX,1999-11,-80.3,,
南非,South Africa,ZAF,ZA,1999-11,641.2544142259086,262.2054262997426,903.4598405256511
土耳其,Türkiye,TUR,TR,1999-11,1589.0,59.0,1648.0
巴西,Brazil,BRA,BR,1999-10,363.429,48.415,411.844
保加利亚,Bulgaria,BGR,BG,1999-10,5.63459102605406,-0.02984250530681138,5.604748520747249
新兴市场,,,,1999-10,485.6085812634147,1352.111801436028,1837.720382699442
印度,India,IND,IN,1999-10,24.55470152345011,-164.2426473972478,-139.6879458737977
韩国,Korea (Republic of),KOR,KR,1999-10,-72.0,1108.8,1036.8
墨西哥,Mexico,MEX,MX,1999-10,23.3,,
南非,South Africa,ZAF,ZA,1999-10,227.6902887139105,333.1692913385824,560.8595800524929
土耳其,Türkiye,TUR,TR,1999-10,-87.0,26.0,-61.0
巴西,Brazil,BRA,BR,1999-09,780.114,155.931,936.0450000000001
保加利亚,Bulgaria,BGR,BG,1999-09,-1.358506420188598,1.056033692609096,-0.3024727275795021
新兴市场,,,,1999-09,1128.977998007767,25.02078154974577,1153.998779557513
印度,India,IND,IN,1999-09,-0.2526518104339691,-169.8279533044334,-170.0806051148674
韩国,Korea (Republic of),KOR,KR,1999-09,516.3,-667.0,-150.7
墨西哥,Mexico,MEX,MX,1999-09,-58.5,,
南非,South Africa,ZAF,ZA,1999-09,211.67515623839,687.8617011615701,899.5368573999601
土耳其,Türkiye,TUR,TR,1999-09,-319.0,17.0,-302.0
巴西,Brazil,BRA,BR,2000-04,446.0762,-172.3515999999999,273.7246000000001
保加利亚,Bulgaria,BGR,BG,2000-04,-1.36917708802134,1.209660149225408,-0.1595169387959314
新兴市场,,,,2000-04,1061.225637422895,1005.571601901923,2066.797239324817
印度,India,IND,IN,2000-04,-23.80897820756661,616.5585829189483,592.7496047113817
韩国,Korea (Republic of),KOR,KR,2000-04,673.9,235.5,909.4
墨西哥,Mexico,MEX,MX,2000-04,-111.9,,
南非,South Africa,ZAF,ZA,2000-04,-582.6724072815173,311.6549588337491,-271.0174484477682
土耳其,Türkiye,TUR,TR,2000-04,661.0,13.0,674.0
巴西,Brazil,BRA,BR,2000-08,605.48176,1367.32592,1972.80768
保加利亚,Bulgaria,BGR,BG,2000-08,2.398490938263603,-0.06418767021767134,2.334303268045932
新兴市场,,,,2000-08,531.5777815636651,3182.828791751312,3714.406573314977
印度,India,IND,IN,2000-08,-19.10626453487738,294.6260402846727,275.5197757497954
韩国,Korea (Republic of),KOR,KR,2000-08,11.4,1207.0,1218.4
墨西哥,Mexico,MEX,MX,2000-08,53.0,,
南非,South Africa,ZAF,ZA,2000-08,83.40379516027886,317.9410191368561,401.344814297135
土耳其,Türkiye,TUR,TR,2000-08,-205.0,-4.0,-209.0
巴西,Brazil,BRA,BR,2000-12,611.94608,117.6973599999999,729.6434399999999
保加利亚,Bulgaria,BGR,BG,2000-12,-1.830836973742606,1.059283100813151,-0.7715538729294547
新兴市场,,,,2000-12,-95.79192787038878,470.8897251898034,375.0977973194147
印度,India,IND,IN,2000-12,-12.44905672727131,-123.3782804173555,-135.8273371446268
韩国,Korea (Republic of),KOR,KR,2000-12,-488.4,695.5,207.1
墨西哥,Mexico,MEX,MX,2000-12,-9.1,,
南非,South Africa,ZAF,ZA,2000-12,-208.9581141693749,87.01136250634586,-121.9467516630291
土耳其,Türkiye,TUR,TR,2000-12,13.0,-307.0,-294.0
巴西,Brazil,BRA,BR,2000-02,1277.324,-129.93,1147.394
保加利亚,Bulgaria,BGR,BG,2000-02,-2.873766728873082,0.1188576428660162,-2.754909086007066
新兴市场,,,,2000-02,1898.77637540676,2388.623200620402,4287.399576027162
印度,India,IND,IN,2000-02,68.71826337461026,638.4584730283693,707.1767364029796
韩国,Korea (Republic of),KOR,KR,2000-02,662.9,1716.8,2379.7
墨西哥,Mexico,MEX,MX,2000-02,60.1,,
南非,South Africa,ZAF,ZA,2000-02,-353.3921212389772,122.1758699491672,-231.21625128981
土耳其,Türkiye,TUR,TR,2000-02,186.0,41.0,227.0
巴西,Brazil,BRA,BR,2000-01,577.679,124.372,702.0509999999999
保加利亚,Bulgaria,BGR,BG,2000-01,1.874461770828387,0.4497097819667403,2.324171552795127
新兴市场,,,,2000-01,1997.684449039325,1628.424095051141,3626.108544090465
印度,India,IND,IN,2000-01,10.40138317731256,34.71719947924193,45.11858265655449
韩国,Korea (Republic of),KOR,KR,2000-01,-320.7,1416.7,1096.0
墨西哥,Mexico,MEX,MX,2000-01,-4.3,,
南非,South Africa,ZAF,ZA,2000-01,358.7296040911839,15.18518578993177,373.9147898811157
土耳其,Türkiye,TUR,TR,2000-01,1374.0,37.0,1411.0
巴西,Brazil,BRA,BR,2000-07,1139.90992,486.5986400000001,1626.50856
保加利亚,Bulgaria,BGR,BG,2000-07,13.68552710538084,-0.07643825288193007,13.60908885249891
新兴市场,,,,2000-07,2878.745165863136,1909.257405510733,4788.002571373869
印度,India,IND,IN,2000-07,3.550842934380861,-316.6279944883764,-313.0771515539956
韩国,Korea (Republic of),KOR,KR,2000-07,-70.0,819.8,749.8
墨西哥,Mexico,MEX,MX,2000-07,-56.7,,
南非,South Africa,ZAF,ZA,2000-07,326.2988758233744,136.5631982519911,462.8620740753654
土耳其,Türkiye,TUR,TR,2000-07,1522.0,783.0,2305.0
巴西,Brazil,BRA,BR,2000-06,-530.00767,1435.18261,905.1749400000003
保加利亚,Bulgaria,BGR,BG,2000-06,1.794429718072553,4.676588786361243,6.471018504433796
新兴市场,,,,2000-06,506.5723118316286,3915.728605204675,4422.300917036303
印度,India,IND,IN,2000-06,5.414966564819053,-214.6519597368148,-209.2369931719957
韩国,Korea (Republic of),KOR,KR,2000-06,-272.1,2301.9,2029.8
墨西哥,Mexico,MEX,MX,2000-06,24.4,,
南非,South Africa,ZAF,ZA,2000-06,-30.92941445126312,411.6213661551279,380.6919517038648
土耳其,Türkiye,TUR,TR,2000-06,1308.0,-23.0,1285.0
巴西,Brazil,BRA,BR,2000-03,1248.37318,252.30306,1500.67624
保加利亚,Bulgaria,BGR,BG,2000-03,3.186821400642039,-1.987034273153669,1.19978712748837
新兴市场,,,,2000-03,2132.760878981514,4175.50128016023,6308.262159141744
印度,India,IND,IN,2000-03,30.83377133041981,244.2153986698802,275.0491700003
韩国,Korea (Republic of),KOR,KR,2000-03,1496.8,3665.3,5162.1
墨西哥,Mexico,MEX,MX,2000-03,-69.9,,
南非,South Africa,ZAF,ZA,2000-03,-866.5328937495481,-45.33014423649662,-911.8630379860447
土耳其,Türkiye,TUR,TR,2000-03,290.0,61.0,351.0
巴西,Brazil,BRA,BR,2000-05,-0.02174000000000524,73.35342000000004,73.33168000000003
保加利亚,Bulgaria,BGR,BG,2000-05,-37.71989754139553,-0.1270218072246638,-37.8469193486202
新兴市场,,,,2000-05,-2601.722744695738,1045.67686158535,-1556.045883110387
印度,India,IND,IN,2000-05,-52.58076731077345,110.0966671935356,57.51589988276213
韩国,Korea (Republic of),KOR,KR,2000-05,-1693.1,786.5,-906.5999999999999
墨西哥,Mexico,MEX,MX,2000-05,9.8,,
南非,South Africa,ZAF,ZA,2000-05,-795.1003398435688,56.8537961990396,-738.2465436445292
土耳其,Türkiye,TUR,TR,2000-05,-33.0,19.0,-14.0
巴西,Brazil,BRA,BR,2000-11,46.57015999999997,-106.6082800000001,-60.03812000000008
保加利亚,Bulgaria,BGR,BG,2000-11,-27.21918743048665,1.535983069420724,-25.68320436106592
新兴市场,,,,2000-11,-5234.556125495192,846.1024095187609,-4388.453715976431
印度,India,IND,IN,2000-11,-5.792792867896318,199.2421487884191,193.4493559205228
韩国,Korea (Republic of),KOR,KR,2000-11,-434.8,1066.1,631.3
墨西哥,Mexico,MEX,MX,2000-11,69.3,,
南非,South Africa,ZAF,ZA,2000-11,-185.6143051968097,-131.1674423390788,-316.7817475358885
土耳其,Türkiye,TUR,TR,2000-11,-4697.0,-183.0,-4880.0
巴西,Brazil,BRA,BR,2000-10,-369.4129618945313,29.53021664062497,-339.8827452539063
保加利亚,Bulgaria,BGR,BG,2000-10,-68.17277551006892,-2.361027868887098,-70.53380337895601
新兴市场,,,,2000-10,-135.2126176872616,445.7651369889433,310.5525193016816
印度,India,IND,IN,2000-10,11.47694224056231,-58.63595678542926,-47.15901454486695
韩国,Korea (Republic of),KOR,KR,2000-10,145.0,54.9,199.9
墨西哥,Mexico,MEX,MX,2000-10,-11.8,,
南非,South Africa,ZAF,ZA,2000-10,75.69617747677624,351.3319050026346,427.0280824794109
土耳其,Türkiye,TUR,TR,2000-10,82.0,71.0,153.0
巴西,Brazil,BRA,BR,2000-09,520.94773,-401.5595900000001,119.3881399999999
保加利亚,Bulgaria,BGR,BG,2000-09,-4.466794921380864,0.3027603326386208,-4.164034588742243
新兴市场,,,,2000-09,310.0375772370244,-409.6882550314819,-99.65067779445752
印度,India,IND,IN,2000-09,16.56170324042797,31.0314018610124,47.59310510144037
韩国,Korea (Republic of),KOR,KR,2000-09,-107.5,-872.4,-979.9
墨西哥,Mexico,MEX,MX,2000-09,-7.8,,
南非,South Africa,ZAF,ZA,2000-09,-732.7050610820227,851.9371727748671,119.2321116928445
土耳其,Türkiye,TUR,TR,2000-09,625.0,-19.0,606.0
巴西,Brazil,BRA,BR,2001-04,792.8004599999999,-149.59518,643.2052799999999
保加利亚,Bulgaria,BGR,BG,2001-04,-0.4049006047399821,-0.1066198582880361,-0.5115204630280181
新兴市场,,,,2001-04,478.7428103390506,1641.203566827697,2119.946377166747
印度,India,IND,IN,2001-04,44.67148292224179,378.2755525157106,422.9470354379524
韩国,Korea (Republic of),KOR,KR,2001-04,287.6,980.0,1267.6
墨西哥,Mexico,MEX,MX,2001-04,29.9,,
南非,South Africa,ZAF,ZA,2001-04,-65.82423197845121,352.6298141702744,286.8055821918231
土耳其,Türkiye,TUR,TR,2001-04,-610.0,80.0,-530.0
巴西,Brazil,BRA,BR,2001-08,1885.25414,-143.58462,1741.66952
保加利亚,Bulgaria,BGR,BG,2001-08,2.267960304024272,0.9673498096890345,3.235310113713306
新兴市场,,,,2001-08,1316.046920130819,496.090694702823,1812.137614833642
印度,India,IND,IN,2001-08,13.75027797629861,92.81437634001563,106.5646543163142
韩国,Korea (Republic of),KOR,KR,2001-08,-131.5,398.1,266.6
墨西哥,Mexico,MEX,MX,2001-08,-311.9,,
南非,South Africa,ZAF,ZA,2001-08,126.1745418504956,65.79358855311833,191.968130403614
土耳其,Türkiye,TUR,TR,2001-08,-268.0,82.0,-186.0
巴西,Brazil,BRA,BR,2001-12,-835.8024399999999,-63.83148000000004,-899.63392
保加利亚,Bulgaria,BGR,BG,2001-12,-2.01188503726532,-0.2047362994724157,-2.216621336737736
新兴市场,,,,2001-12,1448.140941992995,790.922819243488,2239.063761236483
印度,India,IND,IN,2001-12,-4.653874841236091,52.21522355503453,47.56134871379844
韩国,Korea (Republic of),KOR,KR,2001-12,1948.1,455.1,2403.2
墨西哥,Mexico,MEX,MX,2001-12,528.3,,
南非,South Africa,ZAF,ZA,2001-12,-514.7908581285037,453.6438119879259,-61.14704614057786
土耳其,Türkiye,TUR,TR,2001-12,329.0,-106.0,223.0
巴西,Brazil,BRA,BR,2001-02,-164.06808,238.32864,74.26056
保加利亚,Bulgaria,BGR,BG,2001-02,-0.8433781203734725,-1.171153302861163,-2.014531423234636
新兴市场,,,,2001-02,-3359.755608535381,720.982482327987,-2638.773126207394
印度,India,IND,IN,2001-02,9.523013124345809,391.0024508323384,400.5254639566842
韩国,Korea (Republic of),KOR,KR,2001-02,139.6,278.8,418.4
墨西哥,Mexico,MEX,MX,2001-02,-86.3,,
南非,South Africa,ZAF,ZA,2001-02,-565.6671635393533,516.0225447985098,-49.6446187408435
土耳其,Türkiye,TUR,TR,2001-02,-2692.0,-702.0,-3394.0
巴西,Brazil,BRA,BR,2001-01,1928.39466,594.9482200000001,2523.34288
保加利亚,Bulgaria,BGR,BG,2001-01,-9.02238438438335,-0.01384916156537681,-9.036233545948727
新兴市场,,,,2001-01,2591.722035461483,4449.05968965323,7040.781725114713
印度,India,IND,IN,2001-01,48.99011602922221,869.1448216587888,918.1349376880111
韩国,Korea (Republic of),KOR,KR,2001-01,-7.1,2327.4,2320.3
墨西哥,Mexico,MEX,MX,2001-01,470.0,,
南非,South Africa,ZAF,ZA,2001-01,-591.5403561833559,385.5804971560059,-205.95985902735
土耳其,Türkiye,TUR,TR,2001-01,752.0,272.0,1024.0
巴西,Brazil,BRA,BR,2001-07,-116.79842,687.7838599999999,570.9854399999998
保加利亚,Bulgaria,BGR,BG,2001-07,-21.09315599358649,-5.992222577280574,-27.08537857086706
新兴市场,,,,2001-07,-64.4651938552434,2964.221807203348,2899.756613348105
印度,India,IND,IN,2001-07,-51.90720256451709,153.2397349105319,101.3325323460148
韩国,Korea (Republic of),KOR,KR,2001-07,311.4,1802.4,2113.8
墨西哥,Mexico,MEX,MX,2001-07,385.7,,
南非,South Africa,ZAF,ZA,2001-07,-185.7664152971397,397.7904348700971,212.0240195729574
土耳其,Türkiye,TUR,TR,2001-07,-386.0,-71.0,-457.0
巴西,Brazil,BRA,BR,2001-06,-2047.33277,710.0579099999999,-1337.27486
保加利亚,Bulgaria,BGR,BG,2001-06,4.053468633255637,-0.004030999353375549,4.049437633902262
新兴市场,,,,2001-06,-1629.003920509663,1553.931437649194,-75.07248286046956
印度,India,IND,IN,2001-06,98.7974537317739,152.1744587733374,250.9719125051113
韩国,Korea (Republic of),KOR,KR,2001-06,885.5,383.0,1268.5
墨西哥,Mexico,MEX,MX,2001-06,49.7,,
南非,South Africa,ZAF,ZA,2001-06,-545.722072874693,81.70309987521001,-464.018972999483
土耳其,Türkiye,TUR,TR,2001-06,-74.0,227.0,153.0
巴西,Brazil,BRA,BR,2001-03,227.8019299999999,56.12081,283.9227399999999
保加利亚,Bulgaria,BGR,BG,2001-03,-11.9828356186287,1.323064543745111,-10.65977107488359
新兴市场,,,,2001-03,-646.792906157755,747.0656997573212,100.2727935995662
印度,India,IND,IN,2001-03,-44.44396778241326,423.2258341287626,378.7818663463493
韩国,Korea (Republic of),KOR,KR,2001-03,-853.7,130.9,-722.8000000000001
墨西哥,Mexico,MEX,MX,2001-03,-55.5,,
南非,South Africa,ZAF,ZA,2001-03,406.031967243287,296.4959910848135,702.5279583281006
土耳其,Türkiye,TUR,TR,2001-03,-315.0,-161.0,-476.0
巴西,Brazil,BRA,BR,2001-05,-542.3642000000002,442.5386,-99.82560000000018
保加利亚,Bulgaria,BGR,BG,2001-05,-5.964898844327859,1.028415645987334,-4.936483198340525
新兴市场,,,,2001-05,-509.1857784464382,1771.318075748271,1262.132297301832
印度,India,IND,IN,2001-05,-3.452886325227359,-23.93574903228595,-27.38863535751331
韩国,Korea (Republic of),KOR,KR,2001-05,62.1,765.5,827.6
墨西哥,Mexico,MEX,MX,2001-05,-184.2,,
南非,South Africa,ZAF,ZA,2001-05,351.6962067231172,459.1868091345692,810.8830158576864
土耳其,Türkiye,TUR,TR,2001-05,-187.0,127.0,-60.0
巴西,Brazil,BRA,BR,2001-11,-1571.0484,87.32720000000003,-1483.7212
保加利亚,Bulgaria,BGR,BG,2001-11,175.1357747068806,-0.03441166169604149,175.1013630451846
新兴市场,,,,2001-11,-722.0802363277778,1314.241744977286,592.1615086495083
印度,India,IND,IN,2001-11,-9.729699773133392,10.52140981891298,0.7917100457795918
韩国,Korea (Republic of),KOR,KR,2001-11,534.9,1501.3,2036.2
墨西哥,Mexico,MEX,MX,2001-11,87.7,,
南非,South Africa,ZAF,ZA,2001-11,-34.03791126152502,-128.8724531799306,-162.9103644414556
土耳其,Türkiye,TUR,TR,2001-11,95.0,-156.0,-61.0
巴西,Brazil,BRA,BR,2001-10,-999.1392,8.799599999999991,-990.3396
保加利亚,Bulgaria,BGR,BG,2001-10,-5.143757053148207,0.3868558166147389,-4.756901236533468
新兴市场,,,,2001-10,-1128.074646329771,2318.907673555663,1190.833027225892
印度,India,IND,IN,2001-10,35.13084417315287,149.0405760208981,184.1714201940509
韩国,Korea (Republic of),KOR,KR,2001-10,483.3,1592.2,2075.5
墨西哥,Mexico,MEX,MX,2001-10,-84.2,,
南非,South Africa,ZAF,ZA,2001-10,-410.0225334497755,420.48064171815,10.45810826837453
土耳其,Türkiye,TUR,TR,2001-10,-148.0,148.0,0.0
巴西,Brazil,BRA,BR,2001-09,-166.77386,12.30737999999999,-154.46648
保加利亚,Bulgaria,BGR,BG,2001-09,-11.34441966519223,-4.772246965495932,-16.11666663068816
新兴市场,,,,2001-09,-2840.66045871919,-61.73782995538682,-2902.398288674577
印度,India,IND,IN,2001-09,-24.70301809176006,-87.22662972757418,-111.9296478193342
韩国,Korea (Republic of),KOR,KR,2001-09,-1698.6,-349.0,-2047.6
墨西哥,Mexico,MEX,MX,2001-09,28.7,,
南非,South Africa,ZAF,ZA,2001-09,-823.9391609622382,185.9536667376833,-637.9854942245549
土耳其,Türkiye,TUR,TR,2001-09,-144.0,181.0,37.0
巴西,Brazil,BRA,BR,2002-04,156.5891499999999,1001.82355,1158.4127
保加利亚,Bulgaria,BGR,BG,2002-04,-95.99112579375888,-0.5468618312086054,-96.53798762496749
新兴市场,,,,2002-04,749.3496287778714,553.3600039062093,1302.709632684081
印度,India,IND,IN,2002-04,-25.47041568290768,2.391684297672712,-23.07873138523497
韩国,Korea (Republic of),KOR,KR,2002-04,141.9,-792.9,-651.0
黎巴嫩,Lebanon,LBN,LB,2002-04,20.63,0.0,20.63
墨西哥,Mexico,MEX,MX,2002-04,112.7,,
南非,South Africa,ZAF,ZA,2002-04,68.99202025453806,244.591631439745,313.5836516942831
土耳其,Türkiye,TUR,TR,2002-04,370.0,98.0,468.0
巴西,Brazil,BRA,BR,2002-08,-575.87348,-317.04016,-892.91364
保加利亚,Bulgaria,BGR,BG,2002-08,14.1238269353899,0.5756166176075436,14.69944355299744
新兴市场,,,,2002-08,-1208.657517318886,230.0891042220216,-978.5684130968646
印度,India,IND,IN,2002-08,-6.215705564908851,42.04863069241318,35.83292512750433
韩国,Korea (Republic of),KOR,KR,2002-08,-450.5,786.0,335.5
黎巴嫩,Lebanon,LBN,LB,2002-08,15.97,0.0,15.97
墨西哥,Mexico,MEX,MX,2002-08,-94.6,,
南非,South Africa,ZAF,ZA,2002-08,-250.5621586893674,-205.4949830879992,-456.0571417773666
土耳其,Türkiye,TUR,TR,2002-08,139.0,-76.0,63.0
巴西,Brazil,BRA,BR,2002-12,-1327.43195,745.6038500000001,-581.8280999999998
保加利亚,Bulgaria,BGR,BG,2002-12,-14.65568732593855,-2.042646657404048,-16.6983339833426
新兴市场,,,,2002-12,402.7833837674254,1779.312202411142,2182.095586178568
印度,India,IND,IN,2002-12,45.84783173201757,88.74578031680068,134.5936120488182
韩国,Korea (Republic of),KOR,KR,2002-12,1895.9,628.2,2524.1
黎巴嫩,Lebanon,LBN,LB,2002-12,14.86,0.0,14.86
墨西哥,Mexico,MEX,MX,2002-12,81.9,,
南非,South Africa,ZAF,ZA,2002-12,-499.6368106386536,237.8052187517457,-261.831591886908
土耳其,Türkiye,TUR,TR,2002-12,206.0,81.0,287.0
巴西,Brazil,BRA,BR,2002-02,-922.7842,194.1646,-728.6196000000001
保加利亚,Bulgaria,BGR,BG,2002-02,-15.38816121991617,-0.4465165098172977,-15.83467772973346
新兴市场,,,,2002-02,-2448.990900584712,26.53576054628723,-2422.455140038424
印度,India,IND,IN,2002-02,76.09130957148587,403.8281835638668,479.9194931353527
韩国,Korea (Republic of),KOR,KR,2002-02,-1624.6,-539.0,-2163.6
黎巴嫩,Lebanon,LBN,LB,2002-02,22.98,0.0,22.98
墨西哥,Mexico,MEX,MX,2002-02,-85.1,,
南非,South Africa,ZAF,ZA,2002-02,271.8101510637187,-29.01050650776228,242.7996445559564
土耳其,Türkiye,TUR,TR,2002-02,-172.0,-3.0,-175.0
巴西,Brazil,BRA,BR,2002-01,1399.67494,159.08098,1558.75592
保加利亚,Bulgaria,BGR,BG,2002-01,-17.55091595828176,-1.280482236352912,-18.83139819463468
新兴市场,,,,2002-01,3459.836070533317,960.8151899214969,4420.651260454814
印度,India,IND,IN,2002-01,57.12132913740167,87.57500407048941,144.6963332078911
韩国,Korea (Republic of),KOR,KR,2002-01,1728.9,448.4,2177.3
黎巴嫩,Lebanon,LBN,LB,2002-01,-66.1,0.0,-66.1
墨西哥,Mexico,MEX,MX,2002-01,-254.3,,
南非,South Africa,ZAF,ZA,2002-01,-176.9092826458034,285.0396880873604,108.1304054415569
土耳其,Türkiye,TUR,TR,2002-01,789.0,-18.0,771.0
巴西,Brazil,BRA,BR,2002-07,-1690.15569,-213.69973,-1903.85542
保加利亚,Bulgaria,BGR,BG,2002-07,-81.73180663401,-4.31978959312822,-86.05159622713822
新兴市场,,,,2002-07,-1246.278431519765,-724.2420983166177,-1970.520529836383
印度,India,IND,IN,2002-07,-22.57817307923012,71.46678763044228,48.88861455121217
韩国,Korea (Republic of),KOR,KR,2002-07,688.7,-99.1,589.6
黎巴嫩,Lebanon,LBN,LB,2002-07,16.09,0.0,16.09
墨西哥,Mexico,MEX,MX,2002-07,22.8,,
南非,South Africa,ZAF,ZA,2002-07,-152.4027618065254,-542.5893663539316,-694.992128160457
土耳其,Türkiye,TUR,TR,2002-07,-27.0,64.0,37.0
巴西,Brazil,BRA,BR,2002-06,-1174.15236,-316.4271199999999,-1490.57948
保加利亚,Bulgaria,BGR,BG,2002-06,-48.01656852710499,-2.205701172442915,-50.2222696995479
新兴市场,,,,2002-06,-2514.433903321038,-853.6881602933232,-3368.122063614361
印度,India,IND,IN,2002-06,-99.03778733774618,-77.8372875941742,-176.8750749319204
韩国,Korea (Republic of),KOR,KR,2002-06,-674.2,-431.0,-1105.2
黎巴嫩,Lebanon,LBN,LB,2002-06,20.63,0.0,20.63
墨西哥,Mexico,MEX,MX,2002-06,-73.7,,
南非,South Africa,ZAF,ZA,2002-06,207.0428125438127,24.78194847329375,231.8247610171065
土耳其,Türkiye,TUR,TR,2002-06,-673.0,-51.0,-724.0
巴西,Brazil,BRA,BR,2002-03,936.69071,893.51907,1830.20978
保加利亚,Bulgaria,BGR,BG,2002-03,-35.55875929346178,-1.010435641935416,-36.56919493539719
新兴市场,,,,2002-03,890.9801650867406,480.0568562854773,1371.037021372218
印度,India,IND,IN,2002-03,-12.80277327765771,80.30457469351325,67.50180141585554
韩国,Korea (Republic of),KOR,KR,2002-03,-568.2,-707.2,-1275.4
